718	0.002306	0.001331
719	0.002331	0.001368
720	0.001805	0.001350
721	0.002484	0.001350
722	0.002309	0.001367
723	0.002496	0.001342
724	0.002048	0.001346
725	0.002391	0.001360
726	0.002367	0.001410
727	0.002433	0.001370
728	0.001770	0.001380
729	0.002593	0.001391
730	0.002419	0.001362
731	0.002337	0.001387
732	0.002139	0.001380
733	0.002704	0.001403
734	0.002318	0.001390
735	0.002552	0.001448
736	0.001980	0.001403
737	0.002462	0.001407
738	0.002410	0.001416
739	0.002484	0.001433
740	0.002063	0.001447
741	0.002500	0.001422
742	0.002426	0.001475
743	0.002674	0.001410
744	0.001866	0.001440
745	0.002611	0.001459
746	0.002709	0.001446
747	0.002719	0.001464
748	0.002114	0.001459
749	0.002837	0.001448
750	0.002609	0.001451
751	0.002601	0.001494
752	0.001939	0.001477
753	0.002827	0.001474
754	0.002580	0.001469
755	0.002623	0.001472
756	0.002225	0.001483
757	0.002653	0.001515
758	0.002595	0.001507
759	0.002670	0.001484
760	0.001964	0.001501
761	0.002658	0.001519
762	0.002602	0.001520
763	0.002869	0.001535
764	0.002222	0.001537
765	0.002595	0.001502
766	0.002751	0.001521
767	0.002820	0.001554
768	0.002346	0.001516
769	0.002859	0.001539
770	0.002840	0.001545
771	0.002918	0.001525
772	0.002361	0.001582
773	0.002946	0.001543
774	0.002774	0.001567
775	0.002952	0.001564
776	0.002079	0.001568
777	0.002854	0.001553
778	0.002744	0.001573
779	0.003111	0.001587
780	0.002361	0.001571
781	0.002670	0.001613
782	0.002881	0.001597
783	0.003115	0.001634
784	0.002118	0.001617
785	0.002950	0.001608
786	0.002870	0.001603
787	0.003039	0.001625
788	0.002463	0.001611
789	0.002911	0.001605
790	0.002837	0.001661
791	0.003017	0.001647
792	0.002259	0.001652
793	0.002924	0.001656
794	0.002710	0.001646
795	0.003133	0.001646
796	0.002585	0.001668
797	0.003049	0.001643
798	0.002912	0.001654
799	0.002973	0.001690
800	0.002432	0.001649
801	0.003241	0.001681
802	0.002942	0.001685
803	0.003235	0.001663
804	0.002541	0.001695
805	0.003263	0.001710
806	0.003094	0.001701
807	0.003088	0.001718
808	0.002233	0.001708
809	0.003045	0.001713
810	0.003071	0.001754
811	0.003313	0.001721
812	0.002616	0.001726
813	0.003227	0.001782
814	0.002987	0.001750
815	0.003419	0.001743
816	0.002411	0.001781
817	0.003268	0.001734
818	0.003171	0.001787
819	0.003294	0.001756
820	0.002662	0.001753
821	0.003361	0.001785
822	0.003250	0.001774
823	0.003443	0.001759
824	0.002427	0.001767
825	0.003245	0.001802
826	0.003133	0.001798
827	0.003628	0.001778
828	0.002853	0.001802
829	0.003405	0.001841
830	0.003178	0.001806
831	0.003266	0.001843
832	0.002694	0.001872
833	0.003488	0.001811
834	0.003327	0.001844
835	0.003626	0.001838
836	0.002786	0.001802
837	0.003471	0.001850
838	0.003221	0.001820
839	0.003533	0.001830
840	0.002546	0.001830
841	0.003760	0.001854
842	0.003453	0.001910
843	0.003466	0.001846
844	0.002864	0.001877
845	0.003447	0.001907
846	0.003530	0.001879
847	0.003698	0.001854
848	0.002564	0.001835
849	0.003720	0.001873
850	0.003383	0.001898
851	0.003656	0.001848
852	0.002963	0.001884
853	0.003848	0.001876
854	0.003385	0.001889
855	0.003812	0.001923
856	0.002666	0.001909
857	0.003825	0.001937
858	0.003580	0.001925
859	0.003595	0.001938
860	0.002984	0.001925
861	0.003745	0.001937
862	0.003738	0.001932
863	0.003857	0.001975
864	0.002840	0.001967
865	0.003862	0.001990
866	0.003617	0.001930
867	0.004032	0.001953
868	0.003134	0.001958
869	0.003991	0.001929
870	0.003686	0.001955
871	0.004043	0.001941
872	0.002730	0.001976
873	0.004106	0.001957
874	0.003657	0.001977
875	0.004016	0.001985
876	0.003199	0.002020
877	0.004031	0.001986
878	0.003810	0.002027
879	0.004099	0.002026
880	0.002899	0.002039
881	0.004215	0.001991
882	0.003958	0.002015
883	0.004124	0.002007
884	0.003261	0.002018
885	0.004015	0.002055
886	0.003832	0.002035
887	0.004118	0.002050
888	0.002897	0.002069
889	0.004139	0.002020
890	0.004048	0.002067
891	0.004331	0.002053
892	0.003270	0.002061
893	0.004269	0.002106
894	0.004062	0.002087
895	0.004329	0.002091
896	0.003259	0.002081
897	0.004391	0.002110
898	0.004091	0.002055
899	0.004369	0.002073
900	0.003361	0.002088
901	0.004416	0.002093
902	0.004191	0.002173
903	0.004605	0.002131
904	0.002978	0.002132
905	0.004645	0.002084
906	0.004213	0.002138
907	0.004513	0.002115
908	0.003451	0.002150
909	0.004636	0.002147
910	0.004224	0.002167
911	0.004695	0.002197
912	0.003051	0.002134
913	0.004715	0.002136
914	0.004300	0.002162
915	0.004667	0.002185
916	0.003520	0.002204
917	0.004692	0.002180
918	0.004387	0.002172
919	0.004683	0.002167
920	0.003085	0.002209
921	0.004874	0.002231
922	0.004436	0.002229
923	0.004847	0.002178
924	0.003527	0.002193
925	0.004767	0.002224
926	0.004339	0.002234
927	0.004583	0.002268
928	0.003286	0.002205
929	0.004684	0.002225
930	0.004306	0.002252
931	0.004654	0.002260
932	0.003515	0.002291
933	0.004639	0.002251
934	0.004384	0.002250
935	0.004689	0.002269
936	0.003147	0.002313
937	0.004854	0.002312
938	0.004456	0.002325
939	0.004849	0.002256
940	0.003662	0.002258
941	0.004869	0.002325
942	0.004834	0.002303
943	0.004807	0.002304
944	0.003575	0.002332
945	0.004694	0.002341
946	0.004971	0.002304
947	0.004747	0.002321
948	0.003915	0.002334
949	0.004821	0.002349
950	0.004772	0.002379
951	0.004815	0.002404
952	0.003280	0.002351
953	0.004916	0.002329
954	0.004709	0.002364
955	0.005142	0.002355
956	0.003883	0.002355
957	0.005493	0.002415
958	0.004808	0.002458
959	0.005347	0.002360
960	0.003569	0.002384
961	0.005302	0.002370
962	0.004948	0.002396
963	0.005059	0.002388
964	0.003985	0.002425
965	0.005064	0.002408
966	0.005133	0.002434
967	0.004912	0.002407
968	0.003545	0.002397
969	0.004978	0.002436
970	0.005230	0.002465
971	0.005215	0.002412
972	0.004056	0.002459
973	0.005342	0.002503
974	0.004952	0.002435
975	0.005377	0.002463
976	0.003448	0.002470
977	0.005300	0.002450
978	0.004793	0.002493
979	0.005121	0.002504
980	0.003916	0.002531
981	0.005005	0.002531
982	0.005055	0.002511
983	0.004989	0.002555
984	0.003552	0.002468
985	0.005176	0.002532
986	0.005314	0.002506
987	0.005085	0.002521
988	0.004041	0.002517
989	0.005231	0.002545
990	0.005040	0.002541
991	0.005704	0.002583
992	0.003796	0.002592
993	0.005852	0.002585
994	0.005096	0.002526
995	0.005664	0.002578
996	0.004192	0.002535
997	0.005398	0.002588
998	0.005289	0.002575
999	0.005273	0.002653
1000	0.003837	0.002620
